contrast,estimate,iter
night Lichen - day openMove,0.0948063158626162,760
night Lichen - night openMove,-0.0880226103963669,760
day openMove - night openMove,-0.182828926258983,760
day Forest - night Forest,0.409205303202865,761
day Forest - day Lichen,0.462271569814333,761
day Forest - night Lichen,0.593019866097346,761
day Forest - day openMove,0.525009203602143,761
day Forest - night openMove,0.461155366850822,761
night Forest - day Lichen,0.0530662666114685,761
night Forest - night Lichen,0.183814562894482,761
night Forest - day openMove,0.115803900399279,761
night Forest - night openMove,0.0519500636479573,761
day Lichen - night Lichen,0.130748296283013,761
day Lichen - day openMove,0.0627376337878103,761
day Lichen - night openMove,-0.00111620296351111,761
night Lichen - day openMove,-0.0680106624952028,761
night Lichen - night openMove,-0.131864499246524,761
day openMove - night openMove,-0.0638538367513214,761
day Forest - night Forest,-0.0435660452915116,762
day Forest - day Lichen,0.277469779719938,762
day Forest - night Lichen,0.247171204917368,762
day Forest - day openMove,0.320724735363967,762
day Forest - night openMove,0.210394850488301,762
night Forest - day Lichen,0.32103582501145,762
night Forest - night Lichen,0.29073725020888,762
night Forest - day openMove,0.364290780655478,762
night Forest - night openMove,0.253960895779812,762
day Lichen - night Lichen,-0.0302985748025696,762
day Lichen - day openMove,0.0432549556440289,762
day Lichen - night openMove,-0.0670749292316373,762
night Lichen - day openMove,0.0735535304465984,762
night Lichen - night openMove,-0.0367763544290677,762
day openMove - night openMove,-0.110329884875666,762
day Forest - night Forest,0.453989023560287,763
day Forest - day Lichen,0.426014519096969,763
day Forest - night Lichen,0.31524894289954,763
day Forest - day openMove,0.332156694104679,763
day Forest - night openMove,0.291101482655386,763
night Forest - day Lichen,-0.027974504463318,763
night Forest - night Lichen,-0.138740080660747,763
night Forest - day openMove,-0.121832329455608,763
night Forest - night openMove,-0.162887540904902,763
day Lichen - night Lichen,-0.110765576197429,763
day Lichen - day openMove,-0.09385782499229,763
day Lichen - night openMove,-0.134913036441584,763
night Lichen - day openMove,0.0169077512051392,763
night Lichen - night openMove,-0.0241474602441545,763
day openMove - night openMove,-0.0410552114492937,763
day Forest - night Forest,0.142918606101619,764
day Forest - day Lichen,0.313421925219789,764
day Forest - night Lichen,0.306533427904704,764
day Forest - day openMove,0.336729527599597,764
day Forest - night openMove,0.229316375831473,764
night Forest - day Lichen,0.170503319118169,764
night Forest - night Lichen,0.163614821803085,764
night Forest - day openMove,0.193810921497977,764
night Forest - night openMove,0.086397769729854,764
day Lichen - night Lichen,-0.00688849731508451,764
day Lichen - day openMove,0.023307602379808,764
day Lichen - night openMove,-0.0841055493883154,764
night Lichen - day openMove,0.0301960996948925,764
night Lichen - night openMove,-0.0772170520732309,764
day openMove - night openMove,-0.107413151768123,764
day Forest - night Forest,0.158402655659899,765
day Forest - day Lichen,0.313190041457846,765
day Forest - night Lichen,0.371715300844585,765
day Forest - day openMove,0.27703860463211,765
day Forest - night openMove,0.195796441349392,765
night Forest - day Lichen,0.154787385797947,765
night Forest - night Lichen,0.213312645184686,765
night Forest - day openMove,0.118635948972211,765
night Forest - night openMove,0.037393785689493,765
day Lichen - night Lichen,0.0585252593867395,765
day Lichen - day openMove,-0.0361514368257355,765
day Lichen - night openMove,-0.117393600108454,765
night Lichen - day openMove,-0.0946766962124751,765
night Lichen - night openMove,-0.175918859495193,765
day openMove - night openMove,-0.0812421632827182,765
day Forest - night Forest,0.023281150636292,766
day Forest - day Lichen,0.309821955204956,766
day Forest - night Lichen,0.332950995167848,766
day Forest - day openMove,0.38132650528947,766
day Forest - night openMove,0.239843155749659,766
night Forest - day Lichen,0.286540804568664,766
night Forest - night Lichen,0.309669844531556,766
night Forest - day openMove,0.358045354653178,766
night Forest - night openMove,0.216562005113367,766
day Lichen - night Lichen,0.0231290399628913,766
day Lichen - day openMove,0.0715045500845135,766
day Lichen - night openMove,-0.0699787994552977,766
night Lichen - day openMove,0.0483755101216222,766
night Lichen - night openMove,-0.093107839418189,766
day openMove - night openMove,-0.141483349539811,766
day Forest - night Forest,-0.143968712487131,767
day Forest - day Lichen,0.374719828648944,767
day Forest - night Lichen,0.420721841201339,767
day Forest - day openMove,0.373173525488305,767
day Forest - night openMove,0.269474876537742,767
night Forest - day Lichen,0.518688541136075,767
night Forest - night Lichen,0.564690553688469,767
night Forest - day openMove,0.517142237975436,767
night Forest - night openMove,0.413443589024873,767
day Lichen - night Lichen,0.0460020125523944,767
day Lichen - day openMove,-0.0015463031606387,767
day Lichen - night openMove,-0.105244952111202,767
night Lichen - day openMove,-0.0475483157130331,767
night Lichen - night openMove,-0.151246964663596,767
day openMove - night openMove,-0.103698648950563,767
day Forest - night Forest,-0.137770396432551,768
day Forest - day Lichen,0.163441948749585,768
day Forest - night Lichen,-0.00237794468196761,768
day Forest - day openMove,0.0630518102108378,768
day Forest - night openMove,0.0183504377840009,768
night Forest - day Lichen,0.301212345182136,768
night Forest - night Lichen,0.135392451750583,768
night Forest - day openMove,0.200822206643389,768
night Forest - night openMove,0.156120834216552,768
day Lichen - night Lichen,-0.165819893431553,768
day Lichen - day openMove,-0.100390138538747,768
day Lichen - night openMove,-0.145091510965584,768
night Lichen - day openMove,0.0654297548928054,768
night Lichen - night openMove,0.0207283824659685,768
day openMove - night openMove,-0.0447013724268369,768
day Forest - night Forest,0.0681310088000799,769
day Forest - day Lichen,0.345865556964924,769
day Forest - night Lichen,0.210365285285541,769
day Forest - day openMove,0.282881447050328,769
day Forest - night openMove,0.137275562953719,769
night Forest - day Lichen,0.277734548164844,769
night Forest - night Lichen,0.142234276485461,769
night Forest - day openMove,0.214750438250248,769
night Forest - night openMove,0.0691445541536388,769
day Lichen - night Lichen,-0.135500271679383,769
day Lichen - day openMove,-0.0629841099145962,769
day Lichen - night openMove,-0.208589994011205,769
night Lichen - day openMove,0.0725161617647867,769
night Lichen - night openMove,-0.0730897223318225,769
day openMove - night openMove,-0.145605884096609,769
day Forest - night Forest,-0.0641611099892214,770
day Forest - day Lichen,0.158044340157007,770
day Forest - night Lichen,0.189090039384858,770
day Forest - day openMove,0.152766187005396,770
day Forest - night openMove,0.127896339273327,770
night Forest - day Lichen,0.222205450146228,770
night Forest - night Lichen,0.25325114937408,770
night Forest - day openMove,0.216927296994617,770
night Forest - night openMove,0.192057449262548,770
day Lichen - night Lichen,0.0310456992278513,770
day Lichen - day openMove,-0.00527815315161093,770
day Lichen - night openMove,-0.0301480008836799,770
night Lichen - day openMove,-0.0363238523794622,770
night Lichen - night openMove,-0.0611937001115311,770
day openMove - night openMove,-0.0248698477320689,770
day Forest - night Forest,0.153574180359916,771
day Forest - day Lichen,0.468380294809997,771
day Forest - night Lichen,0.451402373173218,771
day Forest - day openMove,0.419555991927132,771
day Forest - night openMove,0.265322504268365,771
night Forest - day Lichen,0.314806114450081,771
night Forest - night Lichen,0.297828192813302,771
night Forest - day openMove,0.265981811567216,771
night Forest - night openMove,0.111748323908449,771
day Lichen - night Lichen,-0.0169779216367786,771
day Lichen - day openMove,-0.0488243028828643,771
day Lichen - night openMove,-0.203057790541631,771
night Lichen - day openMove,-0.0318463812460857,771
night Lichen - night openMove,-0.186079868904853,771
day openMove - night openMove,-0.154233487658767,771
day Forest - night Forest,-0.0769283459818791,772
day Forest - day Lichen,0.100325441641212,772
day Forest - night Lichen,0.273340090144136,772
day Forest - day openMove,0.285108515597751,772
day Forest - night openMove,0.159592943857636,772
night Forest - day Lichen,0.177253787623091,772
night Forest - night Lichen,0.350268436126016,772
night Forest - day openMove,0.362036861579631,772
night Forest - night openMove,0.236521289839516,772
day Lichen - night Lichen,0.173014648502925,772
day Lichen - day openMove,0.18478307395654,772
day Lichen - night openMove,0.0592675022164249,772
night Lichen - day openMove,0.0117684254536151,772
night Lichen - night openMove,-0.1137471462865,772
day openMove - night openMove,-0.125515571740115,772
day Forest - night Forest,-0.0968790654409408,773
day Forest - day Lichen,0.209655110768776,773
day Forest - night Lichen,0.182217387162836,773
day Forest - day openMove,0.316674344777396,773
day Forest - night openMove,0.283023527517883,773
night Forest - day Lichen,0.306534176209717,773
night Forest - night Lichen,0.279096452603777,773
night Forest - day openMove,0.413553410218337,773
night Forest - night openMove,0.379902592958824,773
day Lichen - night Lichen,-0.0274377236059403,773
day Lichen - day openMove,0.107019234008619,773
day Lichen - night openMove,0.0733684167491069,773
night Lichen - day openMove,0.13445695761456,773
night Lichen - night openMove,0.100806140355047,773
day openMove - night openMove,-0.0336508172595125,773
day Forest - night Forest,0.085690694902045,774
day Forest - day Lichen,0.330688563596803,774
day Forest - night Lichen,0.267319929484655,774
day Forest - day openMove,0.161710060765712,774
day Forest - night openMove,0.142637004126177,774
night Forest - day Lichen,0.244997868694758,774
night Forest - night Lichen,0.18162923458261,774
night Forest - day openMove,0.0760193658636675,774
night Forest - night openMove,0.0569463092241318,774
day Lichen - night Lichen,-0.0633686341121473,774
day Lichen - day openMove,-0.16897850283109,774
day Lichen - night openMove,-0.188051559470626,774
night Lichen - day openMove,-0.105609868718943,774
night Lichen - night openMove,-0.124682925358479,774
day openMove - night openMove,-0.0190730566395357,774
day Forest - night Forest,-0.224672487522576,775
day Forest - day Lichen,0.0583818810232691,775
day Forest - night Lichen,0.109738093295284,775
day Forest - day openMove,0.101949502182667,775
day Forest - night openMove,0.0128188508729465,775
night Forest - day Lichen,0.283054368545845,775
night Forest - night Lichen,0.334410580817859,775
night Forest - day openMove,0.326621989705243,775
night Forest - night openMove,0.237491338395522,775
day Lichen - night Lichen,0.0513562122720148,775
day Lichen - day openMove,0.0435676211593982,775
day Lichen - night openMove,-0.0455630301503226,775
night Lichen - day openMove,-0.00778859111261669,775
night Lichen - night openMove,-0.0969192424223375,775
day openMove - night openMove,-0.0891306513097208,775
day Forest - night Forest,0.406943009389484,776
day Forest - day Lichen,0.475687477972913,776
day Forest - night Lichen,0.356015263074335,776
day Forest - day openMove,0.324785437124893,776
day Forest - night openMove,0.318395678713973,776
night Forest - day Lichen,0.0687444685834295,776
night Forest - night Lichen,-0.0509277463151487,776
night Forest - day openMove,-0.0821575722645904,776
night Forest - night openMove,-0.0885473306755109,776
day Lichen - night Lichen,-0.119672214898578,776
day Lichen - day openMove,-0.15090204084802,776
day Lichen - night openMove,-0.15729179925894,776
night Lichen - day openMove,-0.0312298259494417,776
night Lichen - night openMove,-0.0376195843603622,776
day openMove - night openMove,-0.00638975841092049,776
day Forest - night Forest,-0.221414690276536,777
day Forest - day Lichen,0.180393475751941,777
day Forest - night Lichen,0.191873623429778,777
